HistoricalCode,BfsCode,ValidFrom,ValidTo,Level,Parent,Name,ShortName,Inscription,Radiation,Rec_Type_fr,Rec_Type_de
11534,2250,12.09.1848,,3,10103,Courgevaux,Courgevaux,,,,
11969,2258,12.09.1848,,3,10103,Fräschels,Fräschels,,,,
12078,2261,12.09.1848,,3,10103,Greng,Greng,,,,
12361,2274,12.09.1848,,3,10103,Muntelier,Muntelier,,,,
12437,2271,12.09.1848,,3,10103,Meyriez,Meyriez,,,,
12689,2265,12.09.1848,,3,10103,Kerzers,Kerzers,,,,
12700,2266,12.09.1848,,3,10103,Kleinbösingen,Kleinbösingen,,,,
14096,2272,01.01.1997,,3,10103,Misery-Courtion,Misery-Courtion,1898,,,
14529,2276,01.01.2006,,3,10103,Ried bei Kerzers,Ried bei Kerzers,2329,,,
15679,2284,01.01.2016,,3,10103,Mont-Vully,Mont-Vully,3447,,,
15693,2254,01.01.2017,,3,10103,Courtepin,Courtepin,3461,,,
16614,2275,01.01.2022,,3,10103,Murten,Murten,3957,,,
16671,2262,01.01.2026,,3,10103,Gurmels,Gurmels,4001,,,
10104,1004,12.09.1848,,2,10,District de la Sarine,La Sarine,100,,,
10162,2228,12.09.1848,,3,10104,Villars-sur-Glâne,Villars-sur-Glâne,,,,
10165,2230,12.09.1848,,3,10104,Villarsel-sur-Marly,Villarsel-sur-Marly,,,,
10889,2226,12.09.1848,,3,10104,Treyvaux,Treyvaux,,,,
11502,2177,12.09.1848,,3,10104,Chénens,Chénens,,,,
11540,2186,01.01.1933,,3,10104,Cottens (FR),Cottens (FR),3976,,,
11657,2173,12.09.1848,,3,10104,Autigny,Autigny,,,,
11954,2196,12.09.1848,,3,10104,Fribourg,Fribourg,,,,
11978,2194,12.09.1848,,3,10104,Ferpicloz,Ferpicloz,,,,
12060,2197,12.09.1848,,3,10104,Givisiez,Givisiez,,,,
12111,2198,12.09.1848,,3,10104,Granges-Paccot,Granges-Paccot,,,,
12521,2211,01.01.1933,,3,10104,Neyruz (FR),Neyruz (FR),3976,,,
12744,2208,12.09.1848,,3,10104,Matran,Matran,,,,
13141,2216,12.09.1848,,3,10104,Pierrafortscha,Pierrafortscha,,,,
13249,2206,01.01.1976,,3,10104,Marly,Marly,1064,,,
14136,2234,01.01.2001,,3,10104,La Brillaz,La Brillaz,1936,,,
14141,2233,01.01.2001,,3,10104,Hauterive (FR),Hauterive (FR),1941,,,
14143,2174,01.01.2001,,3,10104,Avry,Avry,1943,,,
14369,2220,01.01.2003,,3,10104,Le Mouret,Le Mouret,2169,,,
14481,2235,01.01.2004,,3,10104,La Sonnaz,La Sonnaz,2281,,,
15676,2175,01.01.2016,,3,10104,Belfaux,Belfaux,3444,,,
15677,2236,01.01.2016,,3,10104,Gibloux,Gibloux,3445,,,
15692,2183,01.01.2017,,3,10104,Corminboeuf,Corminboeuf,3460,,,
16133,2237,01.01.2020,,3,10104,Prez,Prez,3925,,,
16594,2238,01.01.2021,,3,10104,Bois-d'Amont,Bois-d'Amont,3937,,,
16662,2239,01.01.2025,,3,10104,Grolley-Ponthaux,Grolley-Ponthaux,3993,,,
10105,1003,12.09.1848,,2,10,District de la Gruyère,La Gruyère,100,,,
10373,2160,12.09.1848,,3,10105,Vuadens,Vuadens,,,,
10416,2153,12.09.1848,,3,10105,Sorens,Sorens,,,,
10906,2155,12.09.1848,,3,10105,Vaulruz,Vaulruz,,,,
11424,2128,12.09.1848,,3,10105,Châtel-sur-Montsalvens,Châtel-sur-Montsalvens,,,,
11533,2130,12.09.1848,,3,10105,Crésuz,Crésuz,,,,
11871,2124,12.09.1848,,3,10105,Broc,Broc,,,,
11958,2135,12.09.1848,,3,10105,Gruyères,Gruyères,,,,
12106,2134,12.09.1848,,3,10105,Grandvillard,Grandvillard,,,,
12135,2131,12.09.1848,,3,10105,Echarlens,Echarlens,,,,
12247,2137,12.09.1848,,3,10105,Hauteville,Hauteville,,,,
12369,2143,12.09.1848,,3,10105,Morlon,Morlon,,,,
12574,2149,12.09.1848,,3,10105,La Roche,La Roche,,,,
12618,2145,12.09.1848,,3,10105,Le Pâquier (FR),Le Pâquier (FR),,,,
12668,2138,12.09.1848,,3,10105,Jaun,Jaun,,,,
12909,2148,12.09.1848,,3,10105,Riaz,Riaz,,,,
13080,2147,12.09.1848,,3,10105,Pont-la-Ville,Pont-la-Ville,,,,
14135,2140,01.01.2001,,3,10105,Marsens,Marsens,1935,,,
14138,2152,01.01.2001,,3,10105,Sâles,Sâles,1938,,,
14362,2121,01.01.2002,,3,10105,Haut-Intyamon,Haut-Intyamon,2162,,,
14368,2122,01.01.2003,,3,10105,Pont-en-Ogoz,Pont-en-Ogoz,2168,,,
14479,2162,01.01.2004,,3,10105,Bas-Intyamon,Bas-Intyamon,2279,,,
14528,2125,01.01.2006,,3,10105,Bulle,Bulle,2328,,,
14530,2123,01.01.2006,,3,10105,Botterens,Botterens,2327,,,
15481,2129,01.01.2011,,3,10105,Corbières,Corbières,3183,,,
15640,2163,01.01.2014,,3,10105,Val-de-Charmey,Val-de-Charmey,3419,,,
10106,1002,12.09.1848,,2,10,District de la Glâne,La Glâne,100,,,
11420,2068,12.09.1848,,3,10106,Châtonnaye,Châtonnaye,,,,
12113,2079,12.09.1848,,3,10106,Grangettes,Grangettes,,,,
12611,2067,12.09.1848,,3,10106,Le Châtelard,Le Châtelard,,,,
12734,2086,12.09.1848,,3,10106,Massonnens,Massonnens,,,,
13663,2096,01.01.1981,,3,10106,Romont (FR),Romont (FR),1476,,,
14103,2063,01.01.1998,,3,10106,Billens-Hennens,Billens-Hennens,1905,,,
14137,2114,01.01.2001,,3,10106,Villorsonnens,Villorsonnens,1937,,,
14476,2087,01.01.2004,,3,10106,Mézières (FR),Mézières (FR),2276,,,
14477,2099,01.01.2004,,3,10106,Siviriez,Siviriez,2277,,,
14478,2115,01.01.2004,,3,10106,Torny,Torny,2278,,,
14480,2113,01.01.2004,,3,10106,Vuisternens-devant-Romont,Vuisternens-dev-Romont,2280,,,
16132,2117,01.01.2020,,3,10106,Villaz,Villaz,3924,,,
16660,2097,01.01.2025,,3,10106,Rue,Rue,3991,,,
16661,2102,01.01.2025,,3,10106,Ursy,Ursy,3992,,,
10107,1001,12.09.1848,,2,10,District de la Broye,La Broye,100,,,
10944,2045,12.09.1848,,3,10107,Vallon,Vallon,,,,
11419,2008,12.09.1848,,3,10107,Châtillon (FR),Châtillon (FR),,,,
12055,2022,12.09.1848,,3,10107,Gletterens,Gletterens,,,,
12549,2035,12.09.1848,,3,10107,Nuvilly,Nuvilly,,,,
12991,2043,12.09.1848,,3,10107,Sévaz,Sévaz,,,,
13105,2038,12.09.1848,,3,10107,Prévondavaux,Prévondavaux,,,,
13702,2041,01.01.1991,,3,10107,Saint-Aubin (FR),Saint-Aubin (FR),1512,,,
14474,2050,01.01.2004,,3,10107,Les Montets,Les Montets,2274,,,
14475,2029,01.01.2004,,3,10107,Montagny (FR),Montagny (FR),2275,,,
14510,2011,01.01.2005,,3,10107,Cugy (FR),Cugy (FR),2309,,,
14511,2051,01.01.2005,,3,10107,Delley-Portalban,Delley-Portalban,2310,,,
14526,2025,01.01.2006,,3,10107,Lully (FR),Lully (FR),2325,,,
15675,2053,01.01.2016,,3,10107,Belmont-Broye,Belmont-Broye,3443,,,
15689,2054,01.01.2017,,3,10107,Estavayer,Estavayer,3457,,,
15690,2055,01.01.2017,,3,10107,Cheyres-Châbles,Cheyres-Châbles,3458,,,
16593,2044,01.01.2021,,3,10107,Surpierre,Surpierre,3936,,,
16670,2056,01.01.2026,,3,10107,Fétigny-Ménières,Fétigny-Ménières,4000,,,
11,11,12.09.1848,,1,,Solothurn,SO,,,,
10084,1105,12.09.1848,,2,11,Bezirk Gösgen,Gösgen,100,,,
10348,2501,12.09.1848,,3,10084,Winznau,Winznau,,,,
10349,2502,12.09.1848,,3,10084,Wisen (SO),Wisen (SO),,,,
10894,2500,12.09.1848,,3,10084,Trimbach,Trimbach,,,,
11985,2491,12.09.1848,,3,10084,Hauenstein-Ifenthal,Hauenstein-Ifenthal,,,,
12462,2497,12.09.1848,,3,10084,Obergösgen,Obergösgen,,,,
12559,2495,12.09.1848,,3,10084,Niedergösgen,Niedergösgen,,,,
12691,2492,12.09.1848,,3,10084,Kienberg,Kienberg,,,,
12808,2493,12.09.1848,,3,10084,Lostorf,Lostorf,,,,
14531,2503,01.01.2006,,3,10084,Erlinsbach (SO),Erlinsbach (SO),2330,,,
16597,2499,01.01.2021,,3,10084,Stüsslingen,Stüsslingen,3940,,,
10094,1110,12.09.1848,,2,11,Bezirk Thierstein,Thierstein,100,,,
10324,2622,12.09.1848,,3,10094,Zullwil,Zullwil,,,,
11511,2614,12.09.1848,,3,10094,Büsserach,Büsserach,,,,
11690,2611,12.09.1848,,3,10094,Bärschwil,Bärschwil,,,,
11822,2613,12.09.1848,,3,10094,Breitenbach,Breitenbach,,,,
11876,2612,12.09.1848,,3,10094,Beinwil (SO),Beinwil (SO),,,,
11988,2616,12.09.1848,,3,10094,Fehren,Fehren,,,,
12009,2617,12.09.1848,,3,10094,Grindel,Grindel,,,,
12154,2618,12.09.1848,,3,10094,Himmelried,Himmelried,,,,
12274,2615,12.09.1848,,3,10094,Erschwil,Erschwil,,,,
12385,2620,12.09.1848,,3,10094,Meltingen,Meltingen,,,,
12546,2621,12.09.1848,,3,10094,Nunningen,Nunningen,,,,
12692,2619,12.09.1848,,3,10094,Kleinlützel,Kleinlützel,,,,
10095,1109,12.09.1848,,2,11,Bezirk Solothurn,Solothurn,100,,,
10384,2601,12.09.1848,,3,10095,Solothurn,Solothurn,,,,
10097,1107,12.09.1848,,2,11,Bezirk Lebern,Lebern,100,,,
11702,2541,12.09.1848,,3,10097,Balm bei Günsberg,Balm bei Günsberg,,,,
11878,2542,12.09.1848,,3,10097,Bellach,Bellach,,,,
11908,2543,12.09.1848,,3,10097,Bettlach,Bettlach,,,,
11923,2547,12.09.1848,,3,10097,Günsberg,Günsberg,,,,
11937,2545,12.09.1848,,3,10097,Flumenthal,Flumenthal,,,,
11986,2544,12.09.1848,,3,10097,Feldbrunnen-St. Niklaus,Feldbrunnen-St. Niklaus,,,,
12076,2546,12.09.1848,,3,10097,Grenchen,Grenchen,,,,
12215,2548,12.09.1848,,3,10097,Hubersdorf,Hubersdorf,,,,
12502,2553,12.09.1848,,3,10097,Oberdorf (SO),Oberdorf (SO),,,,
12626,2550,12.09.1848,,3,10097,Langendorf,Langendorf,,,,
12650,2549,12.09.1848,,3,10097,Kammersrohr,Kammersrohr,,,,
12803,2551,12.09.1848,,3,10097,Lommiswil,Lommiswil,,,,
12879,2555,12.09.1848,,3,10097,Rüttenen,Rüttenen,,,,
13003,2556,12.09.1848,,3,10097,Selzach,Selzach,,,,
15482,2554,01.01.2011,,3,10097,Riedholz,Riedholz,3184,,,
10099,1104,12.09.1848,,2,11,Bezirk Dorneck,Dorneck,100,,,
10352,2481,12.09.1848,,3,10099,Witterswil,Witterswil,,,,
11510,2472,12.09.1848,,3,10099,Büren (SO),Büren (SO),,,,
11696,2471,12.09.1848,,3,10099,Bättwil,Bättwil,,,,
12103,2474,12.09.1848,,3,10099,Gempen,Gempen,,,,
12134,2475,12.09.1848,,3,10099,Hochwald,Hochwald,,,,
12219,2473,12.09.1848,,3,10099,Dornach,Dornach,,,,
12545,2478,12.09.1848,,3,10099,Nuglar-St. Pantaleon,Nuglar-St. Pantaleon,,,,
12940,2479,12.09.1848,,3,10099,Rodersdorf,Rodersdorf,,,,
12990,2480,12.09.1848,,3,10099,Seewen,Seewen,,,,
13684,2476,01.01.1986,,3,10099,Hofstetten-Flüh,Hofstetten-Flüh,1494,,,
14469,2477,01.01.2004,,3,10099,Metzerlen-Mariastein,Metzerlen-Mariastein,2269,,,
10100,1103,12.09.1848,,2,11,Bezirk Bucheggberg,Bucheggberg,100,,,
10868,2463,12.09.1848,,3,10100,Unterramsern,Unterramsern,,,,
11911,2445,12.09.1848,,3,10100,Biezwil,Biezwil,,,,
13039,2461,12.09.1848,,3,10100,Schnottwil,Schnottwil,,,,
13187,2455,01.01.1961,,3,10100,Lüterkofen-Ichertswil,Lüterkofen-Ichertswil,1002,,,
15380,2457,01.01.2010,,3,10100,Messen,Messen,3162,,,
15602,2464,01.01.2013,,3,10100,Lüsslingen-Nennigkofen,Lüsslingen-Nennigkofen,3381,,,
16653,2465,01.01.2024,,3,10100,Buchegg,Buchegg,3985,,,
10111,1108,12.09.1848,,2,11,Bezirk Olten,Olten,100,,,
10469,2585,12.09.1848,,3,10111,Walterswil (SO),Walterswil (SO),,,,
10472,2586,12.09.1848,,3,10111,Wangen bei Olten,Wangen bei Olten,,,,
10578,2584,12.09.1848,,3,10111,Starrkirch-Wil,Starrkirch-Wil,,,,
11580,2572,12.09.1848,,3,10111,Däniken,Däniken,,,,
11789,2571,12.09.1848,,3,10111,Boningen,Boningen,,,,
11936,2578,12.09.1848,,3,10111,Gunzgen,Gunzgen,,,,
12003,2579,12.09.1848,,3,10111,Hägendorf,Hägendorf,,,,
12092,2575,12.09.1848,,3,10111,Fulenbach,Fulenbach,,,,
12199,2573,12.09.1848,,3,10111,Dulliken,Dulliken,,,,
12309,2574,12.09.1848,,3,10111,Eppenberg-Wöschnau,Eppenberg-Wöschnau,,,,
12486,2581,12.09.1848,,3,10111,Olten,Olten,,,,
12651,2580,12.09.1848,,3,10111,Kappel (SO),Kappel (SO),,,,
12905,2582,12.09.1848,,3,10111,Rickenbach (SO),Rickenbach (SO),,,,
12971,2583,12.09.1848,,3,10111,Schönenwerd,Schönenwerd,,,,
13230,2576,01.01.1973,,3,10111,Gretzenbach,Gretzenbach,1045,,,
10230,1101,01.01.1991,,2,11,Bezirk Gäu,Gäu,125,,,
13703,2401,01.01.1991,,3,10230,Egerkingen,Egerkingen,1513,,,
13704,2402,01.01.1991,,3,10230,Härkingen,Härkingen,1514,,,
13705,2403,01.01.1991,,3,10230,Kestenholz,Kestenholz,1515,,,
13707,2405,01.01.1991,,3,10230,Niederbuchsiten,Niederbuchsiten,1517,,,
13709,2407,01.01.1991,,3,10230,Oensingen,Oensingen,1519,,,
13710,2408,01.01.1991,,3,10230,Wolfwil,Wolfwil,1520,,,
16667,2406,01.01.2025,,3,10230,Oberbuchsiten,Oberbuchsiten,3998,,,
16668,2404,01.01.2025,,3,10230,Neuendorf,Neuendorf,3998,,,
10231,1102,01.01.1991,,2,11,Bezirk Thal,Thal,126,,,
13711,2421,01.01.1991,,3,10231,Aedermannsdorf,Aedermannsdorf,1521,,,
13712,2422,01.01.1991,,3,10231,Balsthal,Balsthal,1522,,,
13714,2424,01.01.1991,,3,10231,Herbetswil,Herbetswil,1524,,,
13715,2425,01.01.1991,,3,10231,Holderbank (SO),Holderbank (SO),1525,,,
13716,2426,01.01.1991,,3,10231,Laupersdorf,Laupersdorf,1526,,,
13717,2427,01.01.1991,,3,10231,Matzendorf,Matzendorf,1527,,,
13718,2428,01.01.1991,,3,10231,Mümliswil-Ramiswil,Mümliswil-Ramiswil,1528,,,
16596,2430,01.01.2021,,3,10231,Welschenrohr-Gänsbrunnen,Welschenrohr-Gänsbrunnen,3939,,,
10232,1106,01.01.1991,,2,11,Bezirk Wasseramt,Wasseramt,127,,,
13722,2513,01.01.1991,,3,10232,Biberist,Biberist,1532,,,
13723,2514,01.01.1991,,3,10232,Bolken,Bolken,1533,,,
13725,2516,01.01.1991,,3,10232,Deitingen,Deitingen,1535,,,
13726,2517,01.01.1991,,3,10232,Derendingen,Derendingen,1536,,,
13727,2518,01.01.1991,,3,10232,Etziken,Etziken,1537,,,
13728,2519,01.01.1991,,3,10232,Gerlafingen,Gerlafingen,1538,,,
13732,2523,01.01.1991,,3,10232,Horriwil,Horriwil,1542,,,
13733,2524,01.01.1991,,3,10232,Hüniken,Hüniken,1543,,,
13736,2527,01.01.1991,,3,10232,Luterbach,Luterbach,1546,,,
13737,2528,01.01.1991,,3,10232,Obergerlafingen,Obergerlafingen,1547,,,
13739,2530,01.01.1991,,3,10232,Recherswil,Recherswil,1549,,,
13741,2532,01.01.1991,,3,10232,Subingen,Subingen,1551,,,
13743,2534,01.01.1991,,3,10232,Zuchwil,Zuchwil,1553,,,
13752,2526,01.01.1993,,3,10232,Lohn-Ammannsegg,Lohn-Ammannsegg,1562,,,
15508,2511,01.01.2012,,3,10232,Aeschi (SO),Aeschi (SO),3282,,,
15603,2535,01.01.2013,,3,10232,Drei Höfe,Drei Höfe,3382,,,
16672,2525,01.01.2026,,3,10232,Kriegstetten,Kriegstetten,4002,,,
12,12,12.09.1848,,1,,Basel-Stadt,BS,,,,
10093,1200,12.09.1848,,2,12,Kanton Basel-Stadt,Kt. Basel-Stadt,100,,Canton qui n’est pas subdivisé en districts,Kanton ohne Bezirksunterteilung
11693,2701,01.01.1908,,3,10093,Basel,Basel,3760,,,
11907,2702,12.09.1848,,3,10093,Bettingen,Bettingen,,,,
12895,2703,12.09.1848,,3,10093,Riehen,Riehen,,,,
13,13,12.09.1848,,1,,Basel-Landschaft,BL,,,,
10092,1301,12.09.1848,,2,13,Bezirk Arlesheim,Arlesheim,100,,,
13824,2761,01.01.1994,,3,10092,Aesch (BL),Aesch (BL),1632,,,
13825,2762,01.01.1994,,3,10092,Allschwil,Allschwil,1633,,,
13826,2763,01.01.1994,,3,10092,Arlesheim,Arlesheim,1634,,,
13827,2764,01.01.1994,,3,10092,Biel-Benken,Biel-Benken,1635,,,
13828,2765,01.01.1994,,3,10092,Binningen,Binningen,1636,,,
13829,2766,01.01.1994,,3,10092,Birsfelden,Birsfelden,1637,,,
13830,2767,01.01.1994,,3,10092,Bottmingen,Bottmingen,1638,,,
13831,2768,01.01.1994,,3,10092,Ettingen,Ettingen,1639,,,
13832,2769,01.01.1994,,3,10092,Münchenstein,Münchenstein,1640,,,
13833,2770,01.01.1994,,3,10092,Muttenz,Muttenz,1641,,,
13834,2771,01.01.1994,,3,10092,Oberwil (BL),Oberwil (BL),1642,,,
13835,2772,01.01.1994,,3,10092,Pfeffingen,Pfeffingen,1643,,,
13836,2773,01.01.1994,,3,10092,Reinach (BL),Reinach (BL),1644,,,
13837,2774,01.01.1994,,3,10092,Schönenbuch,Schönenbuch,1645,,,
13838,2775,01.01.1994,,3,10092,Therwil,Therwil,1646,,,
10236,1302,01.01.1994,,2,13,Bezirk Laufen,Laufen,132,,,
13839,2781,01.01.1994,,3,10236,Blauen,Blauen,1647,,,
13840,2782,01.01.1994,,3,10236,Brislach,Brislach,1648,,,
13841,2783,01.01.1994,,3,10236,Burg im Leimental,Burg im Leimental,1649,,,
13842,2784,01.01.1994,,3,10236,Dittingen,Dittingen,1650,,,
13843,2785,01.01.1994,,3,10236,Duggingen,Duggingen,1651,,,
13844,2786,01.01.1994,,3,10236,Grellingen,Grellingen,1652,,,
13845,2787,01.01.1994,,3,10236,Laufen,Laufen,1653,,,
13846,2788,01.01.1994,,3,10236,Liesberg,Liesberg,1654,,,
13847,2789,01.01.1994,,3,10236,Nenzlingen,Nenzlingen,1655,,,
13848,2790,01.01.1994,,3,10236,Roggenburg,Roggenburg,1656,,,
13849,2791,01.01.1994,,3,10236,Röschenz,Röschenz,1657,,,
13850,2792,01.01.1994,,3,10236,Wahlen,Wahlen,1658,,,
13851,2793,01.01.1994,,3,10236,Zwingen,Zwingen,1659,,,
10237,1303,01.01.1994,,2,13,Bezirk Liestal,Liestal,129,,,
13766,2821,01.01.1994,,3,10237,Arisdorf,Arisdorf,1574,,,
13767,2822,01.01.1994,,3,10237,Augst,Augst,1575,,,
13768,2823,01.01.1994,,3,10237,Bubendorf,Bubendorf,1576,,,
13769,2824,01.01.1994,,3,10237,Frenkendorf,Frenkendorf,1577,,,
13770,2825,01.01.1994,,3,10237,Füllinsdorf,Füllinsdorf,1578,,,
13771,2826,01.01.1994,,3,10237,Giebenach,Giebenach,1579,,,
13772,2827,01.01.1994,,3,10237,Hersberg,Hersberg,1580,,,
13773,2828,01.01.1994,,3,10237,Lausen,Lausen,1581,,,
13774,2829,01.01.1994,,3,10237,Liestal,Liestal,1582,,,
13775,2830,01.01.1994,,3,10237,Lupsingen,Lupsingen,1583,,,
13776,2831,01.01.1994,,3,10237,Pratteln,Pratteln,1584,,,
13777,2832,01.01.1994,,3,10237,Ramlinsburg,Ramlinsburg,1585,,,
13778,2833,01.01.1994,,3,10237,Seltisberg,Seltisberg,1586,,,
13779,2834,01.01.1994,,3,10237,Ziefen,Ziefen,1587,,,
10238,1304,01.01.1994,,2,13,Bezirk Sissach,Sissach,130,,,
13780,2841,01.01.1994,,3,10238,Anwil,Anwil,1588,,,
13781,2842,01.01.1994,,3,10238,Böckten,Böckten,1589,,,
13782,2843,01.01.1994,,3,10238,Buckten,Buckten,1590,,,
13783,2844,01.01.1994,,3,10238,Buus,Buus,1591,,,
13784,2845,01.01.1994,,3,10238,Diepflingen,Diepflingen,1592,,,
13785,2846,01.01.1994,,3,10238,Gelterkinden,Gelterkinden,1593,,,
13786,2847,01.01.1994,,3,10238,Häfelfingen,Häfelfingen,1594,,,
13787,2848,01.01.1994,,3,10238,Hemmiken,Hemmiken,1595,,,
13788,2849,01.01.1994,,3,10238,Itingen,Itingen,1596,,,
13789,2850,01.01.1994,,3,10238,Känerkinden,Känerkinden,1597,,,
13790,2851,01.01.1994,,3,10238,Kilchberg (BL),Kilchberg (BL),1598,,,
13791,2852,01.01.1994,,3,10238,Läufelfingen,Läufelfingen,1599,,,
13792,2853,01.01.1994,,3,10238,Maisprach,Maisprach,1600,,,
13793,2854,01.01.1994,,3,10238,Nusshof,Nusshof,1601,,,
13794,2855,01.01.1994,,3,10238,Oltingen,Oltingen,1602,,,
13795,2856,01.01.1994,,3,10238,Ormalingen,Ormalingen,1603,,,
13796,2857,01.01.1994,,3,10238,Rickenbach (BL),Rickenbach (BL),1604,,,
13797,2858,01.01.1994,,3,10238,Rothenfluh,Rothenfluh,1605,,,
13798,2859,01.01.1994,,3,10238,Rümlingen,Rümlingen,1606,,,
13799,2860,01.01.1994,,3,10238,Rünenberg,Rünenberg,1607,,,
13800,2861,01.01.1994,,3,10238,Sissach,Sissach,1608,,,
13801,2862,01.01.1994,,3,10238,Tecknau,Tecknau,1609,,,
13802,2863,01.01.1994,,3,10238,Tenniken,Tenniken,1610,,,
13803,2864,01.01.1994,,3,10238,Thürnen,Thürnen,1611,,,
13804,2865,01.01.1994,,3,10238,Wenslingen,Wenslingen,1612,,,
13805,2866,01.01.1994,,3,10238,Wintersingen,Wintersingen,1613,,,
13806,2867,01.01.1994,,3,10238,Wittinsburg,Wittinsburg,1614,,,
13807,2868,01.01.1994,,3,10238,Zeglingen,Zeglingen,1615,,,
13808,2869,01.01.1994,,3,10238,Zunzgen,Zunzgen,1616,,,
10240,1305,01.01.1994,,2,13,Bezirk Waldenburg,Waldenburg,131,,,
13809,2881,01.01.1994,,3,10240,Arboldswil,Arboldswil,1617,,,
13810,2882,01.01.1994,,3,10240,Bennwil,Bennwil,1618,,,
13811,2883,01.01.1994,,3,10240,Bretzwil,Bretzwil,1619,,,
13812,2884,01.01.1994,,3,10240,Diegten,Diegten,1620,,,
13813,2885,01.01.1994,,3,10240,Eptingen,Eptingen,1621,,,
13814,2886,01.01.1994,,3,10240,Hölstein,Hölstein,1622,,,
13815,2887,01.01.1994,,3,10240,Lampenberg,Lampenberg,1623,,,
13816,2888,01.01.1994,,3,10240,Langenbruck,Langenbruck,1624,,,
13817,2889,01.01.1994,,3,10240,Lauwil,Lauwil,1625,,,
13818,2890,01.01.1994,,3,10240,Liedertswil,Liedertswil,1626,,,
13819,2891,01.01.1994,,3,10240,Niederdorf,Niederdorf,1627,,,
13820,2892,01.01.1994,,3,10240,Oberdorf (BL),Oberdorf (BL),1628,,,
13821,2893,01.01.1994,,3,10240,Reigoldswil,Reigoldswil,1629,,,
13822,2894,01.01.1994,,3,10240,Titterten,Titterten,1630,,,
13823,2895,01.01.1994,,3,10240,Waldenburg,Waldenburg,1631,,,
14,14,12.09.1848,,1,,Schaffhausen,SH,,,,
10086,1406,12.09.1848,,2,14,Bezirk Unterklettgau,Unterklettgau,100,,,
10882,2973,12.09.1848,,3,10086,Trasadingen,Trasadingen,,,,
12020,2971,01.01.1934,,3,10086,Hallau,Hallau,3809,,,
12471,2972,12.09.1848,,3,10086,Oberhallau,Oberhallau,,,,
14515,2974,01.01.2005,,3,10086,Wilchingen,Wilchingen,2314,,,
10087,1405,12.09.1848,,2,14,Bezirk Stein,Stein,100,,,
10592,2964,12.09.1848,,3,10087,Stein am Rhein,Stein am Rhein,,,,
11479,2961,01.01.1850,,3,10087,Buch (SH),Buch (SH),3978,,,
12233,2962,12.09.1848,,3,10087,Hemishofen,Hemishofen,,,,
13170,2963,12.09.1848,,3,10087,Ramsen,Ramsen,,,,
10088,1404,12.09.1848,,2,14,Bezirk Schleitheim,Schleitheim,100,,,
11873,2951,12.09.1848,,3,10088,Beggingen,Beggingen,,,,
12989,2953,12.09.1848,,3,10088,Siblingen,Siblingen,,,,
13045,2952,12.09.1848,,3,10088,Schleitheim,Schleitheim,,,,
10089,1403,12.09.1848,,2,14,Bezirk Schaffhausen,Schaffhausen,100,,,
11474,2933,12.09.1848,,3,10089,Buchberg,Buchberg,,,,
11688,2931,12.09.1848,,3,10089,Bargen (SH),Bargen (SH),,,,
12395,2936,12.09.1848,,3,10089,Merishausen,Merishausen,,,,
12525,2937,01.01.1938,,3,10089,Neuhausen am Rheinfall,Neuhausen am Rheinfall,3814,,,
12846,2938,12.09.1848,,3,10089,Rüdlingen,Rüdlingen,,,,
14949,2939,01.01.2009,,3,10089,Schaffhausen,Schaffhausen,2747,,,
15604,2932,01.01.2013,,3,10089,Beringen,Beringen,3383,,,
10090,1402,12.09.1848,,2,14,Bezirk Reiat,Reiat,100,,,
